id,class
002799,1
002800,1
002801,1
002802,0
002803,0
002804,0
002805,0
002806,0
002807,0
002808,0
002809,0
002810,0
002811,0
002812,0
002813,0
002814,0
002815,0
002816,1
002817,0
002818,0
002819,0
002820,0
002821,0
002822,0
002823,0
002824,0
002825,1
002826,1
002827,0
002828,0
002829,1
002830,0
002831,0
002832,0
002833,0
002834,0
002835,1
002836,0
002837,0
002838,0
002839,0
002840,0
002841,0
002842,0
002843,0
002844,0
002845,0
002846,1
002847,0
002848,0
002849,0
002850,1
002851,0
002852,0
002853,0
002854,0
002855,1
002856,1
002857,0
002858,0
002859,0
002860,0
002861,1
002862,0
002863,0
002864,0
002865,0
002866,1
002867,0
002868,0
002869,0
002870,0
002871,0
002872,0
002873,0
002874,0
002875,0
002876,0
002877,0
002878,0
002879,0
002880,0
002881,0
002882,1
002883,0
002884,0
002885,0
002886,0
002887,0
002888,0
002889,0
002890,0
002891,0
002892,1
002893,0
002894,0
002895,0
002896,0
002897,0
002898,1
002899,0
002900,0
002901,0
002902,0
002903,0
002904,0
002905,0
002906,0
002907,0
002908,0
002909,0
002910,0
002911,0
002912,0
002913,0
002914,0
002915,0
002916,0
002917,0
002918,0
002919,0
002920,0
002921,0
002922,0
002923,0
002924,0
002925,0
002926,0
002927,0
002928,0
002929,0
002930,1
002931,0
002932,0
002933,0
002934,0
002935,0
002936,0
002937,0
002938,0
002939,0
002940,0
002941,1
002942,0
002943,0
002944,0
002945,0
002946,0
002947,0
002948,0
002949,0
002950,1
002951,0
002952,1
002953,0
002954,0
002955,1
002956,0
002957,0
002958,0
002959,0
002960,0
002961,0
002962,0
002963,0
002964,0
002965,0
002966,0
002967,0
002968,0
002969,0
002970,0
002971,0
002972,0
002973,1
002974,1
002975,0
002976,0
002977,0
002978,0
002979,0
002980,0
002981,1
002982,0
002983,0
002984,0
002985,0
002986,0
002987,0
002988,0
002989,0
002990,0
002991,0
002992,0
002993,0
002994,0
002995,1
002996,0
002997,0
002998,0
002999,0
003000,0
003001,0
003002,0
003003,0
003004,0
003005,0
003006,0
003007,0
003008,0
003009,0
003010,0
003011,0
003012,0
003013,0
003014,0
003015,0
003016,0
003017,1
003018,0
003019,0
003020,0
003021,0
003022,0
003023,0
003024,0
003025,1
003026,1
003027,0
003028,0
003029,0
003030,0
003031,0
003032,1
003033,0
003034,0
003035,0
003036,0
003037,0
003038,0
003039,1
003040,0
003041,0
003042,0
003043,0
003044,0
003045,0
003046,0
003047,0
003048,1
003049,1
003050,0
003051,0
003052,0
003053,0
003054,0
003055,0
003056,0
003057,1
003058,0
003059,0
003060,0
003061,0
003062,0
003063,0
003064,0
003065,1
003066,0
003067,0
003068,0
003069,0
003070,0
003071,0
003072,0
003073,0
003074,0
003075,0
003076,0
003077,0
003078,0
003079,0
003080,0
003081,0
003082,0
003083,0
003084,0
003085,1
003086,0
003087,0
003088,0
003089,0
003090,1
003091,0
003092,0
003093,0
003094,1
003095,1
003096,0
003097,0
003098,0
003099,0
003100,1
003101,1
003102,0
003103,0
003104,0
003105,0
003106,0
003107,0
003108,0
003109,0
003110,0
003111,0
003112,0
003113,0
003114,1
003115,0
003116,1
003117,0
003118,1
003119,0
003120,0
003121,0
003122,0
003123,0
003124,1
003125,1
003126,1
003127,0
003128,0
003129,1
003130,0
003131,0
003132,1
003133,0
003134,1
003135,0
003136,0
003137,1
003138,0
003139,0
003140,0
003141,0
003142,1
003143,0
003144,1
003145,0
003146,0
003147,0
003148,1
003149,0
003150,0
003151,0
003152,0
003153,1
003154,0
003155,0
003156,0
003157,1
003158,0
003159,0
003160,0
003161,0
003162,0
003163,0
003164,1
003165,0
003166,0
003167,1
003168,0
003169,0
003170,0
003171,0
003172,1
003173,1
003174,0
003175,0
003176,0
003177,0
003178,0
003179,0
003180,0
003181,0
003182,0
003183,0
003184,0
003185,1
003186,0
003187,0
003188,0
003189,1
003190,0
003191,0
003192,0
003193,0
003194,0
003195,0
003196,0
003197,1
003198,0
003199,0
003200,0
003201,1
003202,0
003203,1
003204,1
003205,0
003206,1
003207,0
003208,1
003209,0
003210,0
003211,0
003212,1
003213,1
003214,0
003215,1
003216,0
003217,0
003218,1
003219,0
003220,1
003221,0
003222,0
003223,1
003224,0
003225,0
003226,0
003227,0
003228,0
003229,0
003230,0
003231,0
003232,0
003233,0
003234,0
003235,0
003236,1
003237,0
003238,0
003239,0
003240,0
003241,0
003242,1
003243,0
003244,0
003245,1
003246,0
003247,0
003248,0
003249,0
003250,0
003251,1
003252,0
003253,0
003254,0
003255,0
003256,0
003257,0
003258,1
003259,0
003260,0
003261,0
003262,1
003263,0
003264,0
003265,0
003266,0
003267,0
003268,0
003269,0
003270,0
003271,0
003272,0
003273,0
003274,0
003275,0
003276,0
003277,0
003278,0
003279,0
003280,0
003281,0
003282,0
003283,0
003284,0
003285,0
003286,1
003287,1
003288,0
003289,0
003290,0
003291,0
003292,0
003293,0
003294,0
003295,0
003296,0
003297,1
003298,1
003299,0
003300,0
003301,0
003302,0
003303,1
003304,0
003305,0
003306,0
003307,0
003308,0
003309,0
003310,0
003311,0
003312,0
003313,0
003314,0
003315,0
003316,0
003317,0
003318,0
003319,0
003320,0
003321,0
003322,0
003323,0
003324,0
003325,1
003326,0
003327,0
003328,1
003329,1
003330,0
003331,1
003332,0
003333,1
003334,0
003335,0
003336,0
003337,0
003338,0
003339,0
003340,0
003341,0
003342,0
003343,0
003344,1
003345,1
003346,0
003347,0
003348,0
003349,0
003350,0
003351,1
003352,1
003353,0
003354,1
003355,0
003356,0
003357,0
003358,0
003359,0
003360,0
003361,0
003362,0
003363,0
003364,0
003365,0
003366,0
003367,0
003368,0
003369,0
003370,0
003371,0
003372,0
003373,0
003374,0
003375,0
003376,1
003377,0
003378,1
003379,1
003380,0
003381,0
003382,0
003383,0
003384,1
003385,0
003386,0
003387,1
003388,0
003389,1
003390,0
003391,1
003392,1
003393,0
003394,0
003395,0
003396,0
003397,0
003398,1
003399,0
003400,0
003401,0
003402,1
003403,0
003404,0
003405,0
003406,0
003407,1
003408,0
003409,0
003410,0
003411,0
003412,0
003413,1
003414,0
003415,0
003416,0
003417,0
003418,0
003419,0
003420,0
003421,0
003422,0
003423,0
003424,0
003425,0
003426,0
003427,1
003428,0
003429,0
003430,0
003431,0
003432,0
003433,0
003434,0
003435,1
003436,0
003437,0
003438,0
003439,0
003440,0
003441,1
003442,0
003443,1
003444,0
003445,1
003446,0
003447,1
003448,0
003449,0
003450,0
003451,0
003452,1
003453,1
003454,0
003455,0
003456,0
003457,0
003458,1
003459,1
003460,0
003461,0
003462,0
003463,0
003464,0
003465,0
003466,0
003467,0
003468,0
003469,0
003470,0
003471,0
003472,0
003473,0
003474,0
003475,0
003476,0
003477,0
003478,0
003479,0
003480,0
003481,0
003482,1
003483,0
003484,0
003485,0
003486,0
003487,0
003488,0
003489,0
003490,0
003491,0
003492,1
003493,0
003494,0
003495,1
003496,0
003497,0
003498,0
003499,1
003500,1
003501,1
003502,0
003503,1
003504,0
003505,0
003506,0
003507,0
003508,1
003509,1
003510,1
003511,0
003512,0
003513,0
003514,0
003515,0
003516,0
003517,1
003518,0
003519,0
003520,0
003521,0
003522,0
003523,1
003524,0
003525,0
003526,0
003527,0
003528,0
003529,0
003530,0
003531,1
003532,0
003533,0
003534,1
003535,0
003536,0
003537,0
003538,0
003539,1
003540,0
003541,0
003542,0
003543,0
003544,0
003545,0
003546,0
003547,0
003548,0
003549,1
003550,0
003551,0
003552,0
003553,0
003554,0
003555,0
003556,0
003557,0
003558,0
003559,0
003560,0
003561,1
003562,0
003563,0
003564,0
003565,0
003566,0
003567,0
003568,0
003569,0
003570,0
003571,0
003572,0
003573,0
003574,0
003575,0
003576,0
003577,1
003578,0
003579,0
003580,1
003581,0
003582,1
003583,0
003584,0
003585,0
003586,0
003587,0
003588,0
003589,0
003590,1
003591,0
003592,0
003593,0
003594,0
003595,0
003596,0
003597,0
003598,0
003599,0
003600,1
003601,0
003602,0
003603,1
003604,0
003605,0
003606,0
003607,0
003608,1
003609,0
003610,0
003611,0
003612,0
003613,0
003614,0
003615,0
003616,0
003617,0
003618,0
003619,0
003620,0
003621,0
003622,0
003623,0
003624,0
003625,0
003626,0
003627,0
003628,0
003629,0
003630,0
003631,0
003632,0
003633,1
003634,0
003635,0
003636,0
003637,0
003638,1
003639,0
003640,0
003641,0
003642,0
003643,0
003644,0
003645,1
003646,0
003647,0
003648,0
003649,0
003650,1
003651,0
003652,0
003653,0
003654,0
003655,0
003656,0
003657,0
003658,0
003659,0
003660,1
003661,0
003662,0
003663,0
003664,0
003665,0
003666,0
003667,0
003668,0
003669,0
003670,0
003671,0
003672,0
003673,0
003674,0
003675,0
003676,0
003677,0
003678,0
003679,0
003680,0
003681,0
003682,0
003683,0
003684,0
003685,1
003686,1
003687,0
003688,1
003689,0
003690,1
003691,0
003692,0
003693,1
003694,0
003695,1
003696,0
003697,0
003698,0
003699,0
003700,0
003701,0
003702,1
003703,0
003704,0
003705,0
003706,0
003707,0
003708,0
003709,0
003710,0
003711,0
003712,0
003713,0
003714,0
003715,0
003716,0
003717,0
003718,0
003719,0
003720,0
003721,0
003722,0
003723,0
003724,0
003725,1
003726,1
003727,1
003728,1
003729,0
003730,0
003731,0
003732,1
003733,0
003734,0
003735,0
003736,1
003737,0
003738,0
003739,1
003740,0
003741,0
003742,0
003743,0
003744,0
003745,0
003746,0
003747,0
003748,1
003749,0
003750,0
003751,0
003752,0
003753,0
003754,0
003755,0
003756,0
003757,0
003758,0
003759,0
003760,0
003761,1
003762,0
003763,0
003764,1
003765,0
003766,0
003767,0
003768,0
003769,0
003770,0
003771,0
003772,0
003773,0
003774,1
003775,1
003776,0
003777,0
003778,0
003779,0
003780,0
003781,0
003782,1
003783,0
003784,0
003785,0
003786,0
003787,0
003788,0
003789,0
003790,1
003791,0
003792,1
003793,0
003794,1
003795,0
003796,0
003797,0
003798,0
003799,0
003800,0
003801,0
003802,0
003803,0
003804,0
003805,0
003806,0
003807,0
003808,0
003809,0
003810,0
003811,0
003812,0
003813,0
003814,0
003815,0
003816,0
003817,1
003818,0
003819,0
003820,0
003821,0
003822,1
003823,0
003824,1
003825,0
003826,0
003827,0
003828,0
003829,0
003830,0
003831,1
003832,0
003833,0
003834,1
003835,0
003836,1
003837,0
003838,1
003839,0
003840,0
003841,1
003842,0
003843,0
003844,0
003845,0
003846,0
003847,0
003848,0
003849,0
003850,0
003851,0
003852,0
003853,0
003854,0
003855,1
003856,0
003857,0
003858,0
003859,0
003860,0
003861,0
003862,1
003863,0
003864,0
003865,0
003866,0
003867,0
003868,1
003869,0
003870,0
003871,0
003872,0
003873,0
003874,0
003875,0
003876,0
003877,0
003878,0
003879,1
003880,0
003881,0
003882,0
003883,0
003884,0
003885,1
003886,0
003887,0
003888,0
003889,0
003890,0
003891,0
003892,0
003893,0
003894,0
003895,0
003896,0
003897,0
003898,0
003899,0
003900,1
003901,0
003902,0
003903,0
003904,1
003905,0
003906,0
003907,0
003908,0
003909,0
003910,0
003911,0
003912,0
003913,0
003914,0
003915,0
003916,1
003917,0
003918,1
003919,0
003920,1
003921,0
003922,0
003923,0
003924,0
003925,0
003926,0
003927,0
003928,1
003929,0
003930,0
003931,0
003932,1
003933,0
003934,0
003935,1
003936,0
003937,0
003938,0
003939,0
003940,0
003941,0
003942,0
003943,0
003944,0
003945,0
003946,0
003947,0
003948,0
003949,0
003950,0
003951,0
003952,0
003953,0
003954,0
003955,1
003956,0
003957,0
003958,0
003959,0
003960,0
003961,0
003962,0
003963,1
003964,0
003965,1
003966,1
003967,0
003968,0
003969,0
003970,0
003971,0
003972,0
003973,0
003974,1
003975,0
003976,0
003977,0
003978,0
003979,1
003980,0
003981,0
003982,0
003983,1
003984,0
003985,0
003986,0
003987,0
003988,0
003989,0
003990,0
003991,0
003992,0
003993,0
003994,0
003995,0
003996,0
003997,0
003998,0
003999,0
004000,0
004001,0
004002,0
004003,1
004004,0
004005,0
004006,0
004007,0
004008,0
004009,0
004010,1
004011,0
004012,0
004013,0
004014,0
004015,0
004016,0
004017,0
004018,0
004019,0
004020,0
004021,0
004022,0
004023,1
004024,0
004025,0
004026,0
004027,1
004028,0
004029,0
004030,0
004031,0
004032,0
004033,0
004034,0
004035,1
004036,0
004037,1
004038,0
004039,0
004040,0
004041,0
004042,0
004043,0
004044,0
004045,0
004046,0
004047,0
004048,0
004049,0
004050,0
004051,0
004052,0
004053,0
004054,0
004055,0
004056,0
004057,1
004058,0
004059,0
004060,0
004061,0
004062,0
004063,0
004064,1
004065,0
004066,0
004067,0
004068,0
004069,0
004070,1
004071,0
004072,0
004073,0
004074,0
004075,0
004076,0
004077,0
004078,0
004079,0
004080,0
004081,0
004082,0
004083,0
004084,0
004085,1
004086,0
004087,0
004088,0
004089,0
004090,0
004091,1
004092,1
004093,0
004094,0
004095,0
004096,0
004097,0
004098,0
004099,1
004100,0
004101,0
004102,0
004103,0
004104,0
004105,0
004106,0
004107,0
004108,0
004109,0
004110,0
004111,0
004112,0
004113,0
004114,0
004115,0
004116,1
004117,0
004118,0
004119,0
004120,0
004121,1
004122,0
004123,1
004124,0
004125,1
004126,1
004127,0
004128,0
004129,0
004130,1
004131,0
004132,0
004133,0
004134,0
004135,0
004136,0
004137,0
004138,0
004139,0
004140,1
004141,0
004142,0
004143,1
004144,0
004145,0
004146,0
004147,0
004148,0
004149,0
004150,0
004151,0
004152,0
004153,0
004154,0
004155,0
004156,1
004157,0
004158,0
004159,0
004160,0
004161,0
004162,0
004163,1
004164,0
004165,1
004166,0
004167,1
004168,0
004169,0
004170,0
004171,0
004172,0
004173,0
004174,0
004175,0
004176,1
004177,0
004178,0
004179,1
004180,0
004181,0
004182,0
004183,0
004184,0
004185,0
004186,0
004187,0
004188,0
004189,0
004190,0
004191,1
004192,0
004193,0
004194,0
004195,0
004196,1
004197,0
004198,1
004199,1
004200,0
004201,0
004202,0
004203,0
004204,0
004205,0
004206,0
004207,0
004208,0
004209,0
004210,0
004211,0
004212,0
004213,0
004214,0
004215,0
004216,1
004217,0
004218,0
004219,0
004220,0
004221,0
004222,1
004223,0
004224,1
004225,0
004226,0
004227,0
004228,0
004229,0
004230,1
004231,0
004232,1
004233,0
004234,1
004235,1
004236,0
004237,0
004238,0
004239,0
004240,0
004241,0
004242,0
004243,0
004244,0
004245,0
004246,0
004247,0
004248,0
004249,0
004250,1
004251,1
004252,0
004253,0
004254,0
004255,0
004256,0
004257,0
004258,0
004259,0
004260,0
004261,0
004262,0
004263,0
004264,0
004265,0
004266,0
004267,0
004268,0
004269,0
004270,0
004271,0
004272,1
004273,0
004274,1
004275,0
004276,0
004277,1
004278,0
004279,1
004280,0
004281,0
004282,0
004283,0
004284,0
004285,0
004286,1
004287,0
004288,0
004289,0
004290,0
004291,0
004292,1
004293,0
004294,0
004295,1
004296,0
004297,0
004298,0
004299,1
004300,0
004301,0
004302,0
004303,0
004304,0
004305,1
004306,0
004307,0
004308,0
004309,0
004310,0
004311,0
004312,0
004313,0
004314,1
004315,0
004316,0
004317,0
004318,0
004319,1
004320,0
004321,0
004322,0
004323,0
004324,0
004325,0
004326,0
004327,0
004328,0
004329,0
004330,0
004331,0
004332,1
004333,1
004334,0
004335,0
004336,0
004337,0
004338,0
004339,0
004340,0
004341,0
004342,0
004343,0
004344,0
004345,0
004346,0
004347,0
004348,0
004349,0
004350,0
004351,0
004352,0
004353,0
004354,0
004355,0
004356,1
004357,0
004358,0
004359,0
004360,0
004361,0
004362,0
004363,0
004364,0
004365,0
004366,0
004367,0
004368,0
004369,0
004370,0
004371,0
004372,0
004373,0
004374,0
004375,0
004376,0
004377,0
004378,0
004379,0
004380,0
004381,1
004382,0
004383,0
004384,0
004385,0
004386,0
004387,0
004388,1
004389,0
004390,0
004391,0
004392,0
004393,0
004394,0
004395,0
004396,0
004397,0
004398,0
004399,0
004400,0
004401,0
004402,0
004403,0
004404,0
004405,0
004406,0
004407,0
004408,0
004409,0
004410,0
004411,0
004412,0
004413,0
004414,0
004415,0
004416,1
004417,0
004418,0
004419,0
004420,0
004421,0
004422,0
004423,0
004424,0
004425,0
004426,0
004427,0
004428,0
004429,0
004430,1
004431,0
004432,0
004433,0
004434,0
004435,0
004436,0
004437,0
004438,0
004439,0
004440,0
004441,0
004442,0
004443,0
004444,0
004445,0
004446,0
004447,0
004448,0
004449,0
004450,0
004451,0
004452,0
004453,0
004454,0
004455,0
004456,0
004457,0
004458,0
004459,0
004460,0
004461,0
004462,0
004463,0
004464,0
004465,0
004466,1
004467,0
004468,0
004469,0
004470,0
004471,0
004472,0
004473,1
004474,0
004475,0
004476,0
004477,0
004478,0
004479,0
004480,0
004481,0
004482,0
004483,1
004484,0
004485,0
004486,0
004487,0
004488,0
004489,0
004490,0
004491,0
004492,0
004493,0
004494,0
004495,0
004496,0
004497,0
004498,0
004499,0
004500,0
004501,0
004502,1
004503,0
004504,0
004505,0
004506,0
004507,0
004508,0
004509,0
004510,0
004511,0
004512,0
004513,0
004514,0
004515,0
004516,0
004517,0
004518,0
004519,0
004520,0
004521,0
004522,0
004523,0
004524,0
004525,0
004526,0
004527,0
004528,0
004529,0
004530,0
004531,0
004532,0
004533,1
004534,0
004535,0
004536,0
004537,0
004538,0
004539,0
004540,0
004541,0
004542,0
004543,0
004544,0
004545,0
004546,0
004547,0
004548,0
004549,0
004550,1
004551,0
004552,0
004553,0
004554,0
004555,0
004556,0
004557,0
004558,0
004559,0
004560,0
004561,1
004562,0
004563,0
004564,1
004565,0
004566,0
004567,1
004568,0
004569,0
004570,0
004571,0
004572,0
004573,0
004574,1
004575,0
004576,1
004577,0
004578,0
004579,1
004580,0
004581,0
004582,0
004583,0
004584,0
004585,0
004586,0
004587,0
004588,1
004589,0
004590,1
004591,0
004592,0
004593,0
004594,1
004595,0
004596,0
004597,0
004598,1
004599,0
004600,0
004601,0
004602,1
004603,0
004604,0
004605,0
004606,0
004607,0
004608,0
004609,1
004610,0
004611,0
004612,0
004613,1
004614,0
004615,0
004616,0
004617,0
004618,0
004619,0
004620,0
004621,0
004622,0
004623,0
004624,0
004625,0
004626,0
004627,0
004628,0
004629,0
004630,0
004631,0
004632,0
004633,0
004634,0
004635,0
004636,0
004637,0
004638,0
004639,0
004640,0
004641,0
004642,0
004643,0
004644,0
004645,0
004646,1
004647,0
004648,0
004649,0
004650,0
004651,0
004652,0
004653,0
004654,0
004655,0
004656,1
004657,0
004658,0
004659,0
004660,0
004661,0
004662,0
004663,0
004664,0
004665,0
004666,0
004667,1
004668,0
004669,0
004670,0
004671,0
004672,0
004673,1
004674,1
004675,0
004676,1
004677,0
004678,0
004679,0
004680,0
004681,0
004682,0
004683,0
004684,0
004685,0
004686,0
004687,0
004688,0
004689,0
004690,0
004691,0
004692,0
004693,0
004694,0
004695,0
004696,0
004697,0
004698,1
004699,0
004700,0
004701,1
004702,0
004703,0
004704,0
004705,0
004706,0
004707,0
004708,0
004709,0
004710,1
004711,0
004712,0
004713,0
004714,0
004715,0
004716,0
004717,0
004718,1
004719,1
004720,0
004721,0
004722,1
004723,0
004724,0
004725,0
004726,0
004727,1
004728,0
004729,0
004730,0
004731,0
004732,0
004733,0
004734,0
004735,0
004736,0
004737,0
004738,0
004739,0
004740,0
004741,0
004742,0
004743,0
004744,1
004745,0
004746,1
004747,0
004748,0
004749,0
004750,0
004751,0
004752,0
004753,0
004754,0
004755,0
004756,0
004757,0
004758,0
004759,0
004760,0
004761,0
004762,1
004763,0
004764,1
004765,0
004766,0
004767,0
004768,0
004769,0
004770,0
004771,0
004772,0
004773,0
004774,0
004775,0
004776,0
004777,1
004778,1
004779,0
004780,0
004781,0
004782,0
004783,0
004784,0
004785,0
004786,0
004787,0
004788,0
004789,0
004790,0
004791,0
004792,1
004793,0
004794,0
004795,0
004796,0
004797,0
004798,0
004799,0
004800,1
004801,0
004802,0
004803,0
004804,0
004805,1
004806,1
004807,0
004808,0
004809,0
004810,0
004811,0
004812,0
004813,0
004814,0
004815,0
004816,0
004817,0
004818,1
004819,0
004820,0
004821,0
004822,0
004823,0
004824,0
004825,0
004826,0
004827,0
004828,1
004829,0
004830,1
004831,0
004832,0
004833,0
004834,0
004835,0
004836,1
004837,0
004838,0
004839,0
004840,0
004841,0
004842,0
004843,0
004844,0
004845,0
004846,1
004847,0
004848,0
004849,0
004850,0
004851,0
004852,0
004853,0
004854,1
004855,0
004856,0
004857,0
004858,0
004859,0
004860,0
004861,1
004862,1
004863,0
004864,0
004865,0
004866,0
004867,0
004868,0
004869,0
004870,1
004871,0
004872,0
004873,0
004874,0
004875,0
004876,0
004877,0
004878,0
004879,0
004880,1
004881,0
004882,0
004883,1
004884,0
004885,0
004886,0
004887,0
004888,1
004889,0
004890,0
004891,0
004892,0
004893,0
004894,0
004895,0
004896,0
004897,0
004898,0
004899,0
004900,0
004901,0
004902,0
004903,0
004904,0
004905,0
004906,0
004907,0
004908,0
004909,0
004910,1
004911,0
004912,1
004913,0
004914,1
004915,0
004916,0
004917,1
004918,0
004919,0
004920,0
004921,0
004922,0
004923,0
004924,0
004925,0
004926,0
004927,1
004928,1
004929,0
004930,1
004931,1
004932,0
004933,0
004934,0
004935,1
004936,0
004937,0
004938,0
004939,0
004940,0
004941,0
004942,0
004943,0
004944,0
004945,0
004946,0
004947,0
004948,0
004949,0
004950,0
004951,0
004952,1
004953,0
004954,1
004955,1
004956,0
004957,0
004958,0
004959,0
004960,0
004961,0
004962,0
004963,0
004964,0
004965,0
004966,1
004967,0
004968,1
004969,0
004970,0
004971,0
004972,1
004973,0
004974,0
004975,0
004976,0
004977,0
004978,0
004979,0
004980,1
004981,0
004982,0
004983,0
004984,0
004985,0
004986,0
004987,0
004988,1
004989,0
004990,0
004991,1
004992,0
004993,0
004994,0
004995,0
004996,0
004997,0
004998,0
004999,0
005000,0
005001,1
005002,0
005003,0
005004,0
005005,0
005006,0
005007,0
005008,0
005009,0
005010,0
005011,0
005012,0
005013,0
005014,0
005015,0
005016,0
005017,1
005018,0
005019,0
005020,0
005021,0
005022,0
005023,0
005024,0
005025,0
005026,0
005027,0
005028,0
005029,0
005030,0
005031,0
005032,0
005033,0
005034,0
005035,1
005036,0
005037,0
005038,0
005039,1
005040,0
005041,0
005042,0
005043,0
005044,0
005045,0
005046,0
005047,0
005048,0
005049,1
005050,1
005051,0
005052,0
005053,1
005054,0
005055,0
005056,0
005057,0
005058,0
005059,0
005060,0
005061,0
005062,0
005063,0
005064,0
005065,1
005066,0
005067,0
005068,1
005069,0
005070,0
005071,1
005072,1
005073,0
005074,0
005075,1
005076,0
005077,0
005078,0
005079,0
005080,0
005081,1
005082,0
005083,0
005084,0
005085,0
005086,1
005087,0
005088,0
005089,0
005090,0
005091,0
005092,0
005093,0
005094,0
005095,0
005096,0
005097,0
005098,0
005099,0
005100,1
005101,0
005102,0
005103,0
005104,0
005105,0
005106,1
005107,0
005108,0
005109,0
005110,0
005111,0
005112,0
005113,0
005114,0
005115,0
005116,1
005117,0
005118,1
005119,0
005120,0
005121,0
005122,1
005123,0
005124,1
005125,0
005126,0
005127,0
005128,1
005129,0
005130,0
005131,0
005132,1
005133,0
005134,0
005135,1
005136,0
005137,0
005138,0
005139,0
005140,0
005141,0
005142,0
005143,0
005144,0
005145,0
005146,0
005147,0
005148,1
005149,1
005150,0
005151,0
005152,0
005153,0
005154,0
005155,0
005156,0
005157,0
005158,0
005159,0
005160,0
005161,0
005162,0
005163,0
005164,0
005165,0
005166,0
005167,0
005168,0
005169,0
005170,0
005171,0
005172,1
005173,0
005174,0
005175,0
005176,0
005177,0
005178,1
005179,0
005180,1
005181,0
005182,0
005183,0
005184,0
005185,0
005186,0
005187,0
005188,0
005189,0
005190,1
005191,0
005192,0
005193,0
005194,0
005195,0
005196,0
005197,0
005198,0
005199,1
005200,0
005201,0
005202,1
005203,0
005204,0
005205,0
005206,0
005207,0
005208,0
005209,1
005210,0
005211,0
005212,0
005213,0
005214,0
005215,0
005216,1
005217,0
005218,0
005219,1
005220,0
005221,0
005222,0
005223,0
005224,0
005225,0
005226,0
005227,1
005228,0
005229,0
005230,0
005231,1
005232,0
005233,1
005234,0
005235,0
005236,0
005237,0
005238,0
005239,0
005240,0
005241,1
005242,1
005243,1
005244,0
005245,0
005246,0
005247,0
005248,0
005249,0
005250,1
005251,1
005252,0
005253,1
005254,1
005255,1
005256,0
005257,1
005258,0
005259,0
005260,0
005261,0
005262,0
005263,1
005264,1
005265,1
005266,0
005267,0
005268,0
005269,1
005270,0
005271,0
005272,1
005273,0
005274,0
005275,0
005276,0
005277,0
005278,1
005279,0
005280,0
005281,0
005282,0
005283,0
005284,0
005285,0
005286,0
005287,0
005288,0
005289,0
005290,0
005291,0
005292,0
005293,0
005294,0
005295,0
005296,0
005297,0
005298,0
005299,0
005300,1
005301,0
005302,0
005303,1
005304,0
005305,0
005306,0
005307,0
005308,1
005309,1
005310,0
005311,0
005312,0
005313,1
005314,0
005315,1
005316,0
005317,0
005318,0
005319,0
005320,0
005321,0
005322,0
005323,0
005324,0
005325,0
005326,0
005327,0
005328,0
005329,0
005330,0
005331,0
005332,0
005333,0
005334,0
005335,0
005336,1
005337,0
005338,0
005339,0
005340,0
005341,0
005342,0
005343,0
005344,1
005345,0
005346,0
005347,0
005348,0
005349,0
005350,0
005351,0
005352,0
005353,0
005354,0
005355,0
005356,0
005357,0
005358,0
005359,1
005360,0
005361,0
005362,0
005363,0
005364,0
005365,0
005366,0
005367,0
005368,0
005369,0
005370,0
005371,0
005372,0
005373,0
005374,0
005375,0
005376,0
005377,0
005378,0
005379,1
005380,0
005381,0
005382,0
005383,0
005384,0
005385,0
005386,0
005387,0
005388,1
005389,0
005390,1
005391,0
005392,0
005393,0
005394,0
005395,0
005396,0
005397,0
005398,0
005399,0
005400,0
005401,1
005402,0
005403,0
005404,0
005405,1
005406,1
005407,0
005408,0
005409,0
005410,0
005411,0
005412,0
005413,0
005414,0
005415,0
005416,0
005417,1
005418,0
005419,0
005420,0
005421,0
005422,0
005423,0
005424,0
005425,0
005426,0
005427,1
005428,0
005429,0
005430,0
005431,0
005432,0
005433,0
005434,1
005435,0
005436,0
005437,0
005438,0
005439,0
005440,0
005441,1
005442,0
005443,0
005444,0
005445,0
005446,0
005447,0
005448,0
005449,0
005450,1
005451,0
005452,0
005453,0
005454,0
005455,0
005456,0
005457,1
005458,1
005459,0
005460,0
005461,1
005462,0
005463,0
005464,0
005465,0
005466,0
005467,0
005468,0
005469,0
005470,0
005471,0
005472,0
005473,1
005474,0
005475,0
005476,1
005477,0
005478,0
005479,0
005480,0
005481,0
005482,0
005483,0
005484,0
005485,0
005486,0
005487,0
005488,0
005489,0
005490,0
005491,0
005492,0
005493,1
005494,0
005495,0
005496,0
005497,1
005498,0
005499,0
005500,1
005501,0
005502,1
005503,0
005504,0
005505,0
005506,0
005507,0
005508,0
005509,0
005510,0
005511,0
005512,0
005513,0
005514,0
005515,1
005516,1
005517,0
005518,0
005519,0
005520,1
005521,0
005522,0
005523,0
005524,0
005525,0
005526,0
005527,0
005528,0
005529,0
005530,0
005531,0
005532,0
005533,1
005534,0
005535,1
005536,0
005537,0
005538,1
005539,0
005540,0
005541,0
005542,0
005543,0
005544,0
005545,0
005546,0
005547,0
005548,0
005549,1
005550,0
005551,0
005552,0
005553,0
005554,0
005555,0
005556,1
005557,0
005558,0
005559,0
005560,0
005561,0
005562,0
005563,0
005564,0
005565,0
005566,1
005567,0
005568,0
005569,0
005570,0
005571,0
005572,0
005573,0
005574,0
005575,1
005576,0
005577,0
005578,0
005579,0
005580,0
005581,0
005582,0
005583,0
005584,0
005585,0
005586,0
005587,0
005588,0
005589,1
005590,0
005591,0
005592,0
005593,0
005594,0
005595,0
005596,0
005597,0
